Id,Job Title,Company Name,Experience,Salary,Date Posted,Location,Skills,URL
364,Senior Data Scientist,Maverick Edutech Private Limited,5-9 Years,Not specified,6 days ago,"Hyderabad / Secunderabad, Telangana","Cloud platforms, Data Analytics, Python, Machine Learning Algorithms, Sql, Matplotlib, Statistical Analysis, Data Modeling",https://www.foundit.in/job/senior-data-scientist-maverick-edutech-private-limited-hyderabad---secunderabad--telangana-27756207
365,Data Scientist II - GBS IND,Bank of America,9-12 Years,Not specified,4 days ago,"Chennai, India","Interpersonal, database environment, Presentation, R, Leadership, ETL processes, risk management, Stress Management, generative AI, Documentation, Time Management, Teradata, data models, Management, Teamwork, decision-making, motivating employees, Alteryx, Data Architecture, Tableau, Nlp, Excel, Oracle, Python, Hadoop, Data Scraping, Sql",https://www.foundit.in/job/data-scientist-ii---gbs-ind-bank-of-america-chennai--india-27845461
366,Senior Manager - Data Scientist,Genpact,0-2 Years,Not specified,2 days ago,"Gurugram, Gurgaon / Gurugram","Decision-Trees, Boosting, OpenAI, bagging, Large Language Models, Stanford NLP, SparkML, Scikit-learn, Named Entity Recognition, Topic Modelling, Time Series forecasting, Generative AI, text classification, Python, Svm, Pyspark, Numpy, Pandas, Nltk, Pytorch, Clustering, Nlp, Sentiment Analysis",https://www.foundit.in/job/senior-manager---data-scientist-genpact-gurugram--gurgaon---gurugram-27887411
367,Data Scientist I A - GBS IND,Bank of America,7-10 Years,Not specified,4 days ago,"Hyderabad / Secunderabad, Telangana, India","Financial Concepts, etl processes, model driven analytics, Teradata, Latex, climate risk, vscode, model development, Quantitative Analysis, oracle, python, Business Requirements, Data Architecture, Sql, Tableau, hadoop",https://www.foundit.in/job/data-scientist-i-a---gbs-ind-bank-of-america-hyderabad---secunderabad--telangana--india-27845457
368,Principal Data Scientist,Walmart,10-12 Years,Not specified,12 days ago,"Bengaluru / Bangalore, India","R, GPU/CUDA, Map Reduce, Hadoop, Hql, Pyspark, Scala, Python",https://www.foundit.in/job/principal-data-scientist-walmart-bengaluru---bangalore--india-27583703
369,"Manager, Data Scientist I",Fiserv,7-10 Years,Not specified,12 days ago,"Thane, India","SAS, Excel, Sql, Python",https://www.foundit.in/job/manager--data-scientist-i-fiserv-thane--india-27582104
370,data scientist,Infinix Immigration Service Private Limited,1-3 Years,Not specified,7 days ago,"Germany, Hong Kong","Database Administrator, Data Analysis, Database, Database Admin, Data Mining, Data Management, Predictive Analysis, Data Extraction",https://www.foundit.in/job/data-scientist-infinix-immigration-service-private-limited-germany--hong-kong-25861772
371,Java Developer -  GCP,Synechron Technologies Private Limited,6-9 Years,Not specified,7 hours ago,Bengaluru / Bangalore,"Java, Gcp",https://www.foundit.in/job/java-developer----gcp-synechron-technologies-private-limited-bengaluru---bangalore-27943462
372,Java Lead Developer,Infosys Limited,3-8 Years,Not specified,6 days ago,"Bengaluru / Bangalore, Pune","Java developer, Hibernate Ee, Java, Java J2ee, Spring Framework, Microservices",https://www.foundit.in/job/java-lead-developer-infosys-limited-bengaluru---bangalore--pune-24691127
373,Java Developer - No SQL,Synechron Technologies Private Limited,6-9 Years,Not specified,7 hours ago,Gurgaon / Gurugram,"Java, Nosql, Mongo Db",https://www.foundit.in/job/java-developer---no-sql-synechron-technologies-private-limited-gurgaon---gurugram-27943463
374,Couchbase Java Developer,Synechron Technologies Private Limited,6-9 Years,Not specified,7 hours ago,Bengaluru / Bangalore,"Java, Couchbase",https://www.foundit.in/job/couchbase-java-developer-synechron-technologies-private-limited-bengaluru---bangalore-27943459
375,Java Developer,Tata Consultancy Services Limited,6-9 Years,Not specified,5 days ago,Chennai,"Java, Microservices, Spring Boot",https://www.foundit.in/job/java-developer-tata-consultancy-services-limited-chennai-26703496
376,Java Developer,Company name confidential,4-6 Years,Not specified,6 hours ago,"Bengaluru / Bangalore, Chennai","Java, Microservices, Jdk",https://www.foundit.in/job/java-developer-company-name-confidential-bengaluru---bangalore--chennai-27943481
377,Java Full Stack Developer,Ashra Technologies Private Limited,6-10 Years,Not specified,7 hours ago,"Chennai, Mumbai","Java, J2EE",https://www.foundit.in/job/java-full-stack-developer-ashra-technologies-private-limited-chennai--mumbai-27943446
378,Java AWS Developer,Coders Brain Technology Private Limited,7-12 Years,Not specified,5 days ago,Bengaluru / Bangalore,"Java, aws, Spring Batch, Nosql, MONGODB, Springboot, Kubernetes, Kafka",https://www.foundit.in/job/java-aws-developer-coders-brain-technology-private-limited-bengaluru---bangalore-27787150
379,Java Developer,Happy Square Outsourcing Services Private Limited,3-8 Years,Not specified,2 days ago,Delhi,"Java, Spring Boot, Node.js, MongoDB, MySQL, Java, Spring Boot, Node.js, MongoDB, MySQL, Angular, AWS, Azure, Docker, Kubernetes",https://www.foundit.in/job/java-developer-happy-square-outsourcing-services-private-limited-delhi-27883742
380,Senior Java Full Stack Developer,Aviin Jobs Services,6-10 Years,Not specified,3 days ago,"Hyderabad / Secunderabad, Telangana","JAVA fullsatck Developer, Java, Core Java, Java J2ee, Restful Api, Angular, HTML, CSS, Javascript, Git",https://www.foundit.in/job/senior-java-full-stack-developer-aviin-jobs-services-hyderabad---secunderabad--telangana-27850446
381,Java Fullstack Developer,Quess Corp Limited,3-7 Years,Not specified,9 days ago,"Hyderabad / Secunderabad, Telangana","Springboot JPA, Java fullstack, MySQL, Tomcat, Microservices",https://www.foundit.in/job/java-fullstack-developer-quess-corp-limited-hyderabad---secunderabad--telangana-27649858
382,Senior Java Developer,Winfo Solutions Private Limited,5-15 Years,Not specified,a day ago,"Hyderabad / Secunderabad, Telangana","Java, Spring, Hibernate, Servlets, Jms, Jsp",https://www.foundit.in/job/senior-java-developer-winfo-solutions-private-limited-hyderabad---secunderabad--telangana-27893762
383,Java Full stack Developer,LTIMindtree Limited,5-10 Years,Not specified,3 days ago,"Bengaluru / Bangalore, Chennai","Java developer, Core Java, Rest Api, Microservices, Angular",https://www.foundit.in/job/java-full-stack-developer-ltimindtree-limited-bengaluru---bangalore--chennai-27374411
384,LTIMindtree Hiring Java Developer,LTIMindtree Limited,4-10 Years,Not specified,a day ago,"Bengaluru / Bangalore, Chennai","Core Java, Microservices, Spring Boot",https://www.foundit.in/job/ltimindtree-hiring-java-developer-ltimindtree-limited-bengaluru---bangalore--chennai-27901204
385,Java Developer,TSIT Digital Technologies Private Limited,7-10 Years,Not specified,3 days ago,"Bengaluru / Bangalore, Chennai","Java, Springboot, Postgre Sql, Rest Services",https://www.foundit.in/job/java-developer-tsit-digital-technologies-private-limited-bengaluru---bangalore--chennai-27844515
386,Python Developer,NTT Data,3-5 Years,Not specified,6 days ago,"Hyderabad / Secunderabad, Telangana, India","communication, python, Nodejs, agile",https://www.foundit.in/job/python-developer-ntt-data-hyderabad---secunderabad--telangana--india-27759673
387,Python Django Developer,Hashone Careers Private Limited,2-4 Years,Not specified,5 hours ago,Coimbatore,"Python, Selenium",https://www.foundit.in/job/python-django-developer-hashone-careers-private-limited-coimbatore-27943548
388,Python Developer,NTT Data,3-5 Years,Not specified,6 days ago,"Hyderabad / Secunderabad, Telangana, India","communication, python, Nodejs, agile",https://www.foundit.in/job/python-developer-ntt-data-hyderabad---secunderabad--telangana--india-27759655
389,Python Developer,Ksirius Consultants,4-7 Years,Not specified,6 days ago,"Mumbai, Mumbai City, Navi Mumbai, Thane","Fast API, react.js, Flask, Angular, Vue.JS, DJANGO, Mysql, PostgreSQL, MongoDB, Python, Python Developer",https://www.foundit.in/job/python-developer-ksirius-consultants-mumbai--mumbai-city--navi-mumbai--thane-27749230
390,Python Developer,Black Turtle India Private Limited,4-8 Years,Not specified,3 days ago,Mumbai,Python Developer,https://www.foundit.in/job/python-developer-black-turtle-india-private-limited-mumbai-27844536
391,Senior Python Developer (Job Code : J47658),Sampoorna Consultants Private Limited,2-8 Years,Not specified,6 days ago,Chennai,Python,https://www.foundit.in/job/senior-python-developer--job-code---j47658--sampoorna-consultants-private-limited-chennai-27736921
392,Python Developer,Qcentro Private Limited,4-5 Years,Not specified,4 hours ago,Cochin / Kochi / Ernakulam,"DJANGO, AWS, Elastic Search, Jenkins, Docker, ubuntu, Gitlab, React",https://www.foundit.in/job/python-developer-qcentro-private-limited-cochin---kochi---ernakulam-27943790
393,Manager - Developer Python,Genpact,0-2 Years,Not specified,6 days ago,Bengaluru / Bangalore,"Security, CI/CD, Monitoring, communication, Problem-solving, observability, Interpersonal, Compliance, .NET, Shell scripting, Version Control Systems, AWS, Python, release management, Azure, Gcp",https://www.foundit.in/job/manager---developer-python-genpact-bengaluru---bangalore-27758925
394,Apache Spark/ Python/ Hadoop Developer,Maneva Consulting Private Limited,4-12 Years,Not specified,5 days ago,"Bengaluru / Bangalore, Chennai","Apache Spark, Python, Hadoop, Unix, Ms Excel, Machine Learning",https://www.foundit.in/job/apache-spark--python--hadoop-developer-maneva-consulting-private-limited-bengaluru---bangalore--chennai-27785901
395,"Consultant, Python Developer!",Genpact,0-2 Years,Not specified,2 days ago,Noida,"object-oriented programming, agile delivery methodology, analytical, microsoft development platform, Problem-solving, saas applications, design skills, python, Scrum, Rest Apis, Excel Macros, Devops, Continuous Integration",https://www.foundit.in/job/consultant--python-developer--genpact-noida-27887429
396,Python Developer,ICube Consulting Services India Private Limited,2-7 Years,Not specified,8 days ago,"Hyderabad / Secunderabad, Telangana","Llm, Vectordb, Python, DJANGO, Redis",https://www.foundit.in/job/python-developer-icube-consulting-services-india-private-limited-hyderabad---secunderabad--telangana-27681788
397,Python Developer,Ksirius Consultants,4-9 Years,Not specified,8 days ago,"Mumbai, Mumbai City, Navi Mumbai","Python, DJANGO, Flask, Mysql, PostgreSQL, MongoDB, Angular, react.js",https://www.foundit.in/job/python-developer-ksirius-consultants-mumbai--mumbai-city--navi-mumbai-27481111
398,Python Developer,Ksirius Consultants,4-6 Years,Not specified,8 days ago,"Mumbai, Mumbai City","Python, DJANGO, Flask, Mysql, PostgreSQL, MongoDB, Angular, React, Vue.JS",https://www.foundit.in/job/python-developer-ksirius-consultants-mumbai--mumbai-city-27229289
399,Python Microservices Senior Developer,Mindlinks Informatics Private Limited,7-15 Years,Not specified,7 days ago,"Hyderabad / Secunderabad, Telangana, Remote","Docker, Kubernetes, Openshift, Kafka, MongoDB, Mariadb, Postgres, Azure, AWS, Gcp",https://www.foundit.in/job/python-microservices-senior-developer-mindlinks-informatics-private-limited-hyderabad---secunderabad--telangana--remote-26565027
400,Python Developer - Product Developer,Company name confidential,2-7 Years,Not specified,13 days ago,Chennai,"Product Development, Python",https://www.foundit.in/job/python-developer---product-developer-company-name-confidential-chennai-27517930
401,Senior Frontend Developer,S&P Global Market Intelligence,7-11 Years,Not specified,2 days ago,India,"PrimeNg, Mixins, CSS, Media Queries, Redux, Sass, Jasmine, High Charts, Svn, Lodash, JIRA, Angular, jQuery, Git, Typescript, Html5, Scss, Bootstrap, Gitlab, Less, Object Oriented Javascript, Angular Material, Karma",https://www.foundit.in/job/senior-frontend-developer-s-p-global-market-intelligence-india-27886024
402,Full Stack/Frontend Developer,S&P Global Market Intelligence,3-5 Years,Not specified,12 days ago,India,"PrimeNg, ECS, ECR, Security, Mixins, GitLab CI/CD, Angular, UNIX, jQuery, Maven, CSS, Typescript, Media Queries, Api Gateway, Linux, Xml, Karma, High Charts, Multithreading, Spring Data, Data Structures, Less, Spring Boot, Jaxb, Tomcat, Bootstrap, Gradle, Json, Jasmine, Active MQ, Gitlab, Html5, Rest Apis, JDBC, Redux, Java EE, AWS CloudWatch, Windows, Kafka, Batch, Lodash, Sqs, Design Patterns, Core Java, Git, PostgreSQL, Svn, Sass, JIRA, Aws Lambda, Object Oriented Javascript, Angular Material, Sns, Scss, Jenkins, Wildfly",https://www.foundit.in/job/full-stack-frontend-developer-s-p-global-market-intelligence-india-27554109
403,Frontend Developer,Admino Consultant,3-6 Years,Not specified,10 days ago,Mumbai,Front End Development,https://www.foundit.in/job/frontend-developer-admino-consultant-mumbai-27446948
404,Software Development Engineer - Frontend Developer,Scalex Media Private Limited,0-7 Years,Not specified,17 days ago,Remote,"Html5, Css3, Javascript, Android, Ios, Java, Kotlin, Swift, Objective-c, Objective C, Flutter",https://www.foundit.in/job/software-development-engineer---frontend-developer-scalex-media-private-limited-remote-27374335
405,Senior Frontend Developer,Company name confidential,8-15 Years,Not specified,15 days ago,Chennai,"Javascript, react.js, Typescript",https://www.foundit.in/job/senior-frontend-developer-company-name-confidential-chennai-27432553
406,Senior Frontend Developer React JS,Vdovitrina India LLP,3-5 Years,Not specified,22 days ago,Mumbai,"""React.Js"", API Integration"" ""CI/CD"" ""Material Design"", Bootstrap, Html5, Responsive Design, Figma",https://www.foundit.in/job/senior-frontend-developer-react-js-vdovitrina-india-llp-mumbai-24607519
407,UI / Frontend Developer,Bigbasket,2-4 Years,Not specified,26 days ago,"Bengaluru / Bangalore, India","HTML5/XHTML, React Js, Angular, Css3, Vue.JS, Gulp, Webpack, Bower, Node, Javascript",https://www.foundit.in/job/ui---frontend-developer-bigbasket-bengaluru---bangalore--india-27033500
408,Java Frontend Developer,Mobile Programming LLC,4-8 Years,Not specified,28 days ago,Navi Mumbai,"Technical Skills:  Java Frontend Development, JavaServer Faces (JSF), Git., Spring MVC, HTML, CSS, Javascript, jQuery, Angularjs, React, Responsive Design",https://www.foundit.in/job/java-frontend-developer-mobile-programming-llc-navi-mumbai-26882209
409,Consulting - BO: Cloud Engineering - Senior Consultant - Frontend Developer,Deloitte,5-8 Years,Not specified,a month ago,"Bengaluru / Bangalore, India","ci/cd, aws, React, Typescript, Javascript, Aws Certified",https://www.foundit.in/job/consulting---bo--cloud-engineering---senior-consultant---frontend-developer-deloitte-bengaluru---bangalore--india-26122247
410,lead React js frontend developer,Tech Stalwart Solution Private Limited,8-11 Years,Not specified,a month ago,"Hyderabad / Secunderabad, Telangana","React Js, Python Scripting, Javascript, Es6",https://www.foundit.in/job/lead-react-js-frontend-developer-tech-stalwart-solution-private-limited-hyderabad---secunderabad--telangana-26532855
411,Frontend Developer,Company name confidential,0-5 Years,Not specified,a month ago,"Bengaluru / Bangalore, Gurgaon / Gurugram","Javascript, react.js",https://www.foundit.in/job/frontend-developer-company-name-confidential-bengaluru---bangalore--gurgaon---gurugram-26279357
412,Frontend Developer,Company name confidential,0-5 Years,Not specified,a month ago,"Bengaluru / Bangalore, Mumbai","Javascript, HTML",https://www.foundit.in/job/frontend-developer-company-name-confidential-bengaluru---bangalore--mumbai-26075184
413,Frontend developer,Happy Square Outsourcing Services Private Limited,2-4 Years,Not specified,a month ago,Bengaluru / Bangalore,"CSS frameworks, Javascript, CSS, Bootstrap, HTML, CSS, Scss, Cms, Angular, Vue.JS, HTML, Bootstrap, Javascript, Php, C#, Javascript, CSS, Bootstrap, Html5, Css3, CSS, Sass, Angular, Vue.JS, Azure",https://www.foundit.in/job/frontend-developer-happy-square-outsourcing-services-private-limited-bengaluru---bangalore-25871717
414,Senior Frontend Developer,Careernet,7-9 Years,Not specified,a month ago,"Bengaluru / Bangalore, India","Design, Web, css, React, Javascript, html",https://www.foundit.in/job/senior-frontend-developer-careernet-bengaluru---bangalore--india-25978194
415,Frontend Developer,Bricks Technologies Systems,2-4 Years,Not specified,a month ago,"Hyderabad / Secunderabad, Telangana","Frontend Developer, Sencha Ext JS, Angular Js, Javascript",https://www.foundit.in/job/frontend-developer-bricks-technologies-systems-hyderabad---secunderabad--telangana-26599136
416,Java Backend Developer,Careernet,3-5 Years,Not specified,a day ago,"Bengaluru / Bangalore, India","Java, Scala, Github, Spark, Sql, aws",https://www.foundit.in/job/java-backend-developer-careernet-bengaluru---bangalore--india-27948018
417,Sr. Java Backend Developer,Oracle,4-6 Years,Not specified,a day ago,"Bengaluru / Bangalore, India","Software Development, Technical Leadership, Software Architecture, Debugging, Operating Systems",https://www.foundit.in/job/sr--java-backend-developer-oracle-bengaluru---bangalore--india-27927747
418,Java Backend Developer,Careernet,3-5 Years,Not specified,a day ago,"Bengaluru / Bangalore, India","Java, Scala, Github, Spark, Sql, aws",https://www.foundit.in/job/java-backend-developer-careernet-bengaluru---bangalore--india-27948019
419,Backend WordPress Developer,Coders Brain Technology Private Limited,5-10 Years,Not specified,5 days ago,Delhi,"WORDPRESS, Php, Oops, Rest Api, Wordpress Developer",https://www.foundit.in/job/backend-wordpress-developer-coders-brain-technology-private-limited-delhi-27787152
420,"Principal Consultant, Java Backend developer",Genpact,0-2 Years,Not specified,a day ago,Bengaluru / Bangalore,"Java, Soap, Microservices, Spring, Xml, Sybase, Devops, DB2, Tdd, REST, Json, Git",https://www.foundit.in/job/principal-consultant--java-backend-developer-genpact-bengaluru---bangalore-27927601
421,Java Backend Developer,Careernet,3-5 Years,Not specified,a day ago,"Bengaluru / Bangalore, India","Java, Scala, Github, Spark, Sql, aws",https://www.foundit.in/job/java-backend-developer-careernet-bengaluru---bangalore--india-27948016
422,Java professionals - Java Backend/Java Full stack developer - LTIMINDTREE,LTIMindtree Limited,3-8 Years,Not specified,6 days ago,"Chennai, Pune","Java, Hibernate, Microservices, Angular",https://www.foundit.in/job/java-professionals---java-backend-java-full-stack-developer---ltimindtree-ltimindtree-limited-chennai--pune-27488889
423,Backend Developer,HR Addons,7-15 Years,Not specified,3 days ago,Remote,".Net Core, C#, Webapi, Entity Framework",https://www.foundit.in/job/backend-developer-hr-addons-remote-27850552
424,""" Exciting Job Opportunity in CGI"" - Nodejs Backend developer""",CGI,5-6 Years,Not specified,3 days ago,"Bengaluru / Bangalore, India","Java Script, CSS, Node JS, HTML",https://www.foundit.in/job/--exciting-job-opportunity-in-cgi----nodejs-backend-developer--cgi-bengaluru---bangalore--india-27882484
425,"Principal Consultant, Java Backend developer",Genpact,0-2 Years,Not specified,a day ago,Bengaluru / Bangalore,"Java, Soap, Microservices, Spring, Xml, Sybase, Devops, DB2, Tdd, REST, Json, Git",https://www.foundit.in/job/principal-consultant--java-backend-developer-genpact-bengaluru---bangalore-27927574
426,"Principal Consultant, Java Backend developer",Genpact,0-2 Years,Not specified,a day ago,Mumbai,"Java, Soap, Microservices, Spring, Xml, Sybase, Devops, DB2, Tdd, REST, Json, Git",https://www.foundit.in/job/principal-consultant--java-backend-developer-genpact-mumbai-27927591
427,"Principal Consultant, Java Backend developer",Genpact,0-2 Years,Not specified,a day ago,Bengaluru / Bangalore,"Java, Soap, Microservices, Spring, Xml, Sybase, Devops, DB2, Tdd, REST, Json, Git",https://www.foundit.in/job/principal-consultant--java-backend-developer-genpact-bengaluru---bangalore-27927595
428,Senior Java Backend Developer,Oracle,4-6 Years,Not specified,a day ago,"Bengaluru / Bangalore, India","Software Development, Technical Leadership, Software Architecture, Software Applications, Debugging, Operating Systems, Networks",https://www.foundit.in/job/senior-java-backend-developer-oracle-bengaluru---bangalore--india-27927754
429,Backend Developer,Company name confidential,3-5 Years,Not specified,7 days ago,"Ahmedabad, Delhi","Node.js, Javascript, AWS, Typescript, MongoDB",https://www.foundit.in/job/backend-developer-company-name-confidential-ahmedabad--delhi-27716639
430,Java Backend Developer,ThinkApps Solutions Private Limited,5-7 Years,Not specified,14 days ago,"Hyderabad / Secunderabad, Telangana","Java developer, Core Java, Hibernate",https://www.foundit.in/job/java-backend-developer-thinkapps-solutions-private-limited-hyderabad---secunderabad--telangana-27450177
431,Product Analyst,Wizaltia Enterprises,3-5 Years,Not specified,a day ago,Bengaluru / Bangalore,"Data Analysis, Excel, Sql, Python, Power Bi, AWS, Data Visualization, MongoDB, Machine Learning, Google Analytics",https://www.foundit.in/job/product-analyst-wizaltia-enterprises-bengaluru---bangalore-27897255
432,Product Owner / Systems Analyst,NTT Data,4-6 Years,Not specified,a day ago,"Noida, India","Salesforce, Force.com platform experience, project management, analytical literacy, quantitative problem-solving skills, Engineering, business development, support resources, knowledge base articles, Project Management Skills, Troubleshooting, Organizational Skills, communication, Software Product, Business Operations, Technical Skills, Agile Methodology",https://www.foundit.in/job/product-owner---systems-analyst-ntt-data-noida--india-27925067
433,Product Business Analyst,S&P Global Market Intelligence,10-12 Years,Not specified,a day ago,India,"functional specification documents, product management, us tax, analysis skills, Non-US Tax, Management Skills, Strong Analytical Skills, product development lifecycle, Written And Verbal Communication Skills, Business Analysis, organizational / coordination skills",https://www.foundit.in/job/product-business-analyst-s-p-global-market-intelligence-india-27925016
434,Senior Product Analyst,Broadridge India,0-2 Years,Not specified,2 days ago,"Bengaluru / Bangalore, India","GenAI, inter-personal skills, Presentation Skills, Kanban, Communication Skills, Coding, Confluence, Agile Methodologies, Debugging, JIRA, Cloud solutions",https://www.foundit.in/job/senior-product-analyst-broadridge-india-bengaluru---bangalore--india-27913992
435,Product Research Analyst,Avionic Consulting Solutions,4-8 Years,Not specified,14 days ago,Bengaluru / Bangalore,"Market Research Analyst, Senior Research Analyst, Senior Research Associate, Research Specialist   Associate Research Executive, Strategic Consultant, Product Research Analyst, Product Development, Product Head, Product Manager, Product Executive",https://www.foundit.in/job/product-research-analyst-avionic-consulting-solutions-bengaluru---bangalore-27481079
436,Product Analyst,Jarus Technologies India Private Limited,10-16 Years,Not specified,20 days ago,"Hyderabad / Secunderabad, Telangana","Insurance, Policies, Risk, Claims, quote",https://www.foundit.in/job/product-analyst-jarus-technologies-india-private-limited-hyderabad---secunderabad--telangana-27236907
437,Product Analyst,Indegene,3-5 Years,Not specified,21 days ago,"Bengaluru / Bangalore, India","product management, Aha, Software Development, Agile, Scrum, JIRA",https://www.foundit.in/job/product-analyst-indegene-bengaluru---bangalore--india-27230412
438,Product Analyst / Manager (Job Code : J47674),Sampoorna Consultants Private Limited,4-10 Years,Not specified,21 days ago,"Mumbai, Mumbai City, Navi Mumbai, Thane",Product Management,https://www.foundit.in/job/product-analyst---manager--job-code---j47674--sampoorna-consultants-private-limited-mumbai--mumbai-city--navi-mumbai--thane-27182380
439,Product Analyst,Broadridge,0-2 Years,Not specified,19 days ago,"Bengaluru / Bangalore, India","GenAI, Engineering, Presentation Skills, debugging skills, Kanban, Communication Skills, Coding, Confluence, Agile Methodologies, JIRA, Cloud solutions",https://www.foundit.in/job/product-analyst-broadridge-bengaluru---bangalore--india-27307999
440,Analyst - CCO Product Governance,Barclays,4-5 Years,Not specified,17 days ago,Mumbai,"Investment Banking Regulations, Risk And Control, Power Point, Emerging Tech tools, Product Governance, project management, Uat, Excel, Python, Jira, Tableau",https://www.foundit.in/job/analyst---cco-product-governance-barclays-mumbai-27411681
441,Senior Analyst - Product Control,Societe Generale,0-2 Years,Not specified,17 days ago,"Bengaluru / Bangalore, India","Organisational, Financial Products, Critical Thinking, Investment Bank, Team Management, pro-active, certification process, Attention To Detail, accounting, Analytical Skill, Problem Solving",https://www.foundit.in/job/senior-analyst---product-control-societe-generale-bengaluru---bangalore--india-27376778
442,Product Analyst (Travel Domain),Coforge,6-9 Years,Not specified,27 days ago,"Bengaluru / Bangalore, India","Functional Flows, Technology Stack, Business Analyst, UI/UX Design",https://www.foundit.in/job/product-analyst--travel-domain--coforge-bengaluru---bangalore--india-26975334
443,Senior Product Analyst,Company name confidential,0-3 Years,Not specified,a month ago,"Bengaluru / Bangalore, Gurgaon / Gurugram",Product Management,https://www.foundit.in/job/senior-product-analyst-company-name-confidential-bengaluru---bangalore--gurgaon---gurugram-26279469
444,Product Analyst,Company name confidential,0-4 Years,Not specified,a month ago,Bengaluru / Bangalore,Product Management,https://www.foundit.in/job/product-analyst-company-name-confidential-bengaluru---bangalore-26766991
445,Product Analyst,Datamatics Global Services Limited,5-8 Years,Not specified,5 months ago,Mumbai,"Product Analyst, Abbyy, Leadtools, Ocr, Image Processing, Kofax, Opencv",https://www.foundit.in/job/product-analyst-datamatics-global-services-limited-mumbai-21015445
446,Key Account Manager - Diabetes Maximus - Hyderabad,Abbott,0-2 Years,Not specified,4 days ago,"Hyderabad / Secunderabad, Telangana, India","Feasibility Studies, market research, financial analysis, Marketing Analysis, Negotiations, Client Management, business development, Sales Analysis",https://www.foundit.in/job/key-account-manager---diabetes-maximus---hyderabad-abbott-hyderabad---secunderabad--telangana--india-27845262
447,Senior Corporate Account Manager - NTB-CORPORATE SALARY-Regional sales,Kotak Mahindra Bank Limited,4-6 Years,Not specified,2 days ago,"Mumbai, India","Service, Business MIS, Relationship Management, Cross Products, Products, Investments, Team Handling, Communication, Man Management, Financial Markets, assets, Kyc, Audit, investment products, Book Management, liabilities, Quality",https://www.foundit.in/job/senior-corporate-account-manager---ntb-corporate-salary-regional-sales-kotak-mahindra-bank-limited-mumbai--india-27916675
448,Key Account Manager - Osvita Biologics | Pune,Abbott,0-2 Years,Not specified,4 days ago,India,"Feasibility Studies, Report Preparation, operational decision making, market research, financial analysis, Marketing Analysis, strategic decision making, Competitive Analysis, Presentation Preparation, Sales Analysis",https://www.foundit.in/job/key-account-manager---osvita-biologics---pune-abbott-india-27845258
449,"Account Manager, Ad Sales",Google,2-4 Years,Not specified,2 days ago,"Gurgaon / Gurugram, India","Sales, Advertising, Marketing, Online Media, relationship-building skills, Strategy, Analytical Abilities, Market Analysis, complex issues, Account Management, investigative skills, Communication Skills, Research",https://www.foundit.in/job/account-manager--ad-sales-google-gurgaon---gurugram--india-27886949
450,"Account Manager, Google Customer Solutions",Google,2-4 Years,Not specified,a day ago,"Gurgaon / Gurugram, India","Marketing, Presentation, Advertising, communication, Account Management, Sales",https://www.foundit.in/job/account-manager--google-customer-solutions-google-gurgaon---gurugram--india-27926633
451,Key Account Manager-NTB-Corporate Salary-Regional sales,Kotak Mahindra Bank Limited,3-4 Years,Not specified,2 days ago,"Gurgaon / Gurugram, India","Sales, communication, Market Knowledge, Presentations, corporate sales",https://www.foundit.in/job/key-account-manager-ntb-corporate-salary-regional-sales-kotak-mahindra-bank-limited-gurgaon---gurugram--india-27917081
452,Key Account Manager-NTB-Corporate Salary-Regional sales,Kotak Mahindra Bank Limited,3-4 Years,Not specified,2 days ago,"Rohtak, India","Sales, communication, Market Knowledge, Presentations, corporate sales",https://www.foundit.in/job/key-account-manager-ntb-corporate-salary-regional-sales-kotak-mahindra-bank-limited-rohtak--india-27918189
453,Technical Account Manager _OTT platform.,Yupp Video Services India Private Limited,2-6 Years,Not specified,2 days ago,"Hyderabad / Secunderabad, Telangana","""customer account management"", ""Project Management"", ""customer manager"", ""key account metrics"", ""Client Relationship"", ""Client Relationship Manager"", ""Account Management"", ""stakeholders""",https://www.foundit.in/job/technical-account-manager--ott-platform--yupp-video-services-india-private-limited-hyderabad---secunderabad--telangana-27409072
454,Key Account Manager I,Swiggy,3-5 Years,Not specified,6 days ago,"India, Faridabad","Sales, Influencing, Marketing, communication, Flexibility, e-commerce, Leadership, Excel",https://www.foundit.in/job/key-account-manager-i-swiggy-india--faridabad-27758243
455,Key Account Manager - Diabetes Maximus - Bangalore,Abbott,0-2 Years,Not specified,4 days ago,"Bengaluru / Bangalore, India","Feasibility Studies, market research, financial analysis, Marketing Analysis, Negotiations, Client Management, business development, Sales Analysis",https://www.foundit.in/job/key-account-manager---diabetes-maximus---bangalore-abbott-bengaluru---bangalore--india-27845261
456,Key Account Manager - Diabetes Maximus - Bangalore,Abbott,0-2 Years,Not specified,4 days ago,"Bengaluru / Bangalore, India","Feasibility Studies, Report Preparation, operational decision making, market research, financial analysis, Marketing Analysis, strategic decision making, Competitive Analysis, Presentation Preparation, Sales Analysis",https://www.foundit.in/job/key-account-manager---diabetes-maximus---bangalore-abbott-bengaluru---bangalore--india-27845263
